dept_cd	audit_user	audit_date	descs
033431	MGR	1/1/2014 00:00:00	SME SMALL MED MADIUN - COKROAMINOTO
072031	MGR	1/1/2014 00:00:00	SME SMALL MED MAGELANG PEMUDA           
040431	MGR	1/1/2014 00:00:00	SME SMALL MED MAKASSAR - A. YANI
040931	MGR	1/1/2014 00:00:00	SME SMALL MED MAKASSAR - CENDRAWASIH
041031	MGR	1/1/2014 00:00:00	SME SMALL MED MAKASSAR - LATIMOJONG
042531	MGR	1/1/2014 00:00:00	SME SMALL MED MAKASSAR SLAMET RIYADI
044131	MGR	1/1/2014 00:00:00	SME SMALL MED MAKASSAR SULAWESI              
031231	MGR	1/1/2014 00:00:00	SME SMALL MED MALANG KAWI               
037631	MGR	1/1/2014 00:00:00	SME SMALL MED MALANG LETJEND SUTOYO
037731	MGR	1/1/2014 00:00:00	SME SMALL MED MALANG SUTAN SYAHRIR
040531	MGR	1/1/2014 00:00:00	SME SMALL MED MANADO - SUTOMO
042431	MGR	1/1/2014 00:00:00	SME SMALL MED MANADO BAHU MALL
044031	MGR	1/1/2014 00:00:00	SME SMALL MED MANADO TOAR               
007131	MGR	1/1/2014 00:00:00	SME SMALL MED MANGGA DUA RAYA           
043631	MGR	1/1/2014 00:00:00	SME SMALL MED MANOKWARI - YOS SUDARSO
030431	MGR	1/1/2014 00:00:00	SME SMALL MED MATARAM PEJANGGIK         
063331	MGR	1/1/2014 00:00:00	SME SMALL MED MEDAN - DIPONEGORO
061731	MGR	1/1/2014 00:00:00	SME SMALL MED MEDAN - ISKANDAR MUDA
065331	MGR	1/1/2014 00:00:00	SME SMALL MED MEDAN - PUTRI HIJAU
061431	MGR	1/1/2014 00:00:00	SME SMALL MED MEDAN BINJAI              
066531	MGR	1/1/2014 00:00:00	SME SMALL MED MEDAN KRAKATAU
064531	MGR	1/1/2014 00:00:00	SME SMALL MED MEDAN PANDU            
060931	MGR	1/1/2014 00:00:00	SME SMALL MED MEDAN PEMUDA              
061931	MGR	1/1/2014 00:00:00	SME SMALL MED MEDAN THAMRIN
042731	MGR	1/1/2014 00:00:00	SME SMALL MED MERAUKE - MANDALA
002431	MGR	1/1/2014 00:00:00	SME SMALL MED METRO LAMPUNG - SUDIRMAN
033131	MGR	1/1/2014 00:00:00	SME SMALL MED MOJOKERTO - SUDIRMAN 
060331	MGR	1/1/2014 00:00:00	SME SMALL MED MUARA BUNGO - LINTAS SUMATERA
060531	MGR	1/1/2014 00:00:00	SME SMALL MED PADANG - SUDIRMAN
050131	MGR	1/1/2014 00:00:00	SME SMALL MED PALANGKARAYA - A.YANI
061131	MGR	1/1/2014 00:00:00	SME SMALL MED PALEMBANG - SUDIRMAN
065531	MGR	1/1/2014 00:00:00	SME SMALL MED PALEMBANG BASUKI RAHMAT
060131	MGR	1/1/2014 00:00:00	SME SMALL MED PALEMBANG MESJID LAMA
041531	MGR	1/1/2014 00:00:00	SME SMALL MED PALOPO - RAMBUTAN
040631	MGR	1/1/2014 00:00:00	SME SMALL MED PALU - HASANUDIN
064331	MGR	1/1/2014 00:00:00	SME SMALL MED PANGKAL PINANG - MESJID JAMIK
052131	MGR	1/1/2014 00:00:00	SME SMALL MED PANGKALAN BUN
041231	MGR	1/1/2014 00:00:00	SME SMALL MED PARE PARE HASANUDDIN      
063931	MGR	1/1/2014 00:00:00	SME SMALL MED PAYAKUMBUH SOEKARNO HATTA           
070831	MGR	1/1/2014 00:00:00	SME SMALL MED PEKALONGAN H WURUK        
066231	MGR	1/1/2014 00:00:00	SME SMALL MED PEKANBARU - TUANKU TAMBUSAI
060431	MGR	1/1/2014 00:00:00	SME SMALL MED PEKANBARU - WAHID HASYIM
067031	MGR	1/1/2014 00:00:00	SME SMALL MED PEKANBARU HR SUBRANTAS
065231	MGR	1/1/2014 00:00:00	SME SMALL MED PEKANBARU PROF YAMIN
065431	MGR	1/1/2014 00:00:00	SME SMALL MED PEKANBARU RIAU
064431	MGR	1/1/2014 00:00:00	SME SMALL MED PEMATANG SIANTAR - SUTOMO
050331	MGR	1/1/2014 00:00:00	SME SMALL MED PONTIANAK - TANJUNG PURA
053731	MGR	1/1/2014 00:00:00	SME SMALL MED PONTIANAK GAJAHMADA
051731	MGR	1/1/2014 00:00:00	SME SMALL MED PONTIANAK ST MUHAMMAD               
062431	MGR	1/1/2014 00:00:00	SME SMALL MED PRABUMULIH - SUDIRMAN
007631	MGR	1/1/2014 00:00:00	SME SMALL MED PS METRO TANAH ABANG
022631	MGR	1/1/2014 00:00:00	SME SMALL MED PURWAKARTA - MARTADINATA
070231	MGR	1/1/2014 00:00:00	SME SMALL MED PURWOKERTO SUDIRMAN       
038231	MGR	1/1/2014 00:00:00	SME SMALL MED PUSAT GROSIR SURABAYA - PGS
063431	MGR	1/1/2014 00:00:00	SME SMALL MED RANTAU PRAPAT A DAHLAN
713831	MGR	1/1/2014 00:00:00	SME SMALL MED REGION 1A-JAKARTA
713931	MGR	1/1/2014 00:00:00	SME SMALL MED REGION 1B-JAKARTA
714031	MGR	1/1/2014 00:00:00	SME SMALL MED REGION 1C-JAKARTA
714231	MGR	1/1/2014 00:00:00	SME SMALL MED REGION 1F-JAKARTA
733231	MGR	1/1/2014 00:00:00	SME SMALL MED REGION 3A-SURABAYA
733331	MGR	1/1/2014 00:00:00	SME SMALL MED REGION 3B-JATIM, BALI & NUSRA
742831	MGR	1/1/2014 00:00:00	SME SMALL MED REGION 4B-SULAWESI & IRJA
763831	MGR	1/1/2014 00:00:00	SME SMALL MED REGION 6A-SUMATERA
763931	MGR	1/1/2014 00:00:00	SME SMALL MED REGION 6B-SUMATERA
073431	MGR	1/1/2014 00:00:00	SME SMALL MED SALATIGA SUDIRMAN                   
052031	MGR	1/1/2014 00:00:00	SME SMALL MED SAMARINDA - CITRA NIAGA
053131	MGR	1/1/2014 00:00:00	SME SMALL MED SAMARINDA - PAHLAWAN
050531	MGR	1/1/2014 00:00:00	SME SMALL MED SAMARINDA - SUDIRMAN 
050731	MGR	1/1/2014 00:00:00	SME SMALL MED SAMPIT - MAYJEN SUTOYO
074731	MGR	1/1/2014 00:00:00	SME SMALL MED SEMARANG - CITRALAND
074031	MGR	1/1/2014 00:00:00	SME SMALL MED SEMARANG - GANG TENGAH
071131	MGR	1/1/2014 00:00:00	SME SMALL MED SEMARANG - MT.HARYONO
074631	MGR	1/1/2014 00:00:00	SME SMALL MED SEMARANG - SUARI
074331	MGR	1/1/2014 00:00:00	SME SMALL MED SEMARANG MAJAPAHIT
070631	MGR	1/1/2014 00:00:00	SME SMALL MED SEMARANG PEMUDA           
074131	MGR	1/1/2014 00:00:00	SME SMALL MED SEMARANG PURI ANJASMORO                  
074531	MGR	1/1/2014 00:00:00	SME SMALL MED SEMARANG SULTAN AGUNG
050431	MGR	1/1/2014 00:00:00	SME SMALL MED SIANTAN KHATULISTIWA      
063631	MGR	1/1/2014 00:00:00	SME SMALL MED SIBOLGA - IMAM BONJOL
031631	MGR	1/1/2014 00:00:00	SME SMALL MED SIDOARJO - A.YANI
034931	MGR	1/1/2014 00:00:00	SME SMALL MED SIDOARJO SEPANJANG                  
033931	MGR	1/1/2014 00:00:00	SME SMALL MED SINGARAJA A YANI                    
074931	MGR	1/1/2014 00:00:00	SME SMALL MED SOLO - RAYA PALUR
075131	MGR	1/1/2014 00:00:00	SME SMALL MED SOLO KAPTEN TENDEAN
071031	MGR	1/1/2014 00:00:00	SME SMALL MED SOLO RAJIMAN
075231	MGR	1/1/2014 00:00:00	SME SMALL MED SOLO SLAMET RIYADI
070331	MGR	1/1/2014 00:00:00	SME SMALL MED SOLO SUDIRMAN             
042831	MGR	1/1/2014 00:00:00	SME SMALL MED SORONG - A.YANI
020231	MGR	1/1/2014 00:00:00	SME SMALL MED SUBANG OTISTA
020931	MGR	1/1/2014 00:00:00	SME SMALL MED SUKABUMI - A. YANI
035131	MGR	1/1/2014 00:00:00	SME SMALL MED SUMBAWA DIPONEGORO        
030631	MGR	1/1/2014 00:00:00	SME SMALL MED SURABAYA - COKLAT
031131	MGR	1/1/2014 00:00:00	SME SMALL MED SURABAYA - DARMO
037931	MGR	1/1/2014 00:00:00	SME SMALL MED SURABAYA - DHARMAHUSADA
030731	MGR	1/1/2014 00:00:00	SME SMALL MED SURABAYA - GUBERNUR SURYO
036131	MGR	1/1/2014 00:00:00	SME SMALL MED SURABAYA - HR MUHAMMAD
030931	MGR	1/1/2014 00:00:00	SME SMALL MED SURABAYA - JEMUR ANDAYANI
035631	MGR	1/1/2014 00:00:00	SME SMALL MED SURABAYA - KAPAS KRAPUNG
037531	MGR	1/1/2014 00:00:00	SME SMALL MED SURABAYA - KEMBANG JEPUN
032831	MGR	1/1/2014 00:00:00	SME SMALL MED SURABAYA - KERTAJAYA
036731	MGR	1/1/2014 00:00:00	SME SMALL MED SURABAYA - KLAMPIS
037331	MGR	1/1/2014 00:00:00	SME SMALL MED SURABAYA - MARGOREJO INDAH
037431	MGR	1/1/2014 00:00:00	SME SMALL MED SURABAYA - PUCANG ANOM
032731	MGR	1/1/2014 00:00:00	SME SMALL MED TABANAN - GAJAH MADA
011831	MGR	1/1/2014 00:00:00	SME SMALL MED TAMAN PALEM LESTARI
052731	MGR	1/1/2014 00:00:00	SME SMALL MED TANAH GROGOT - RA. KARTINI
003231	MGR	1/1/2014 00:00:00	SME SMALL MED TANGERANG - DAAN MOGOT
009631	MGR	1/1/2014 00:00:00	SME SMALL MED TANGERANG ALAM SUTRA
011531	MGR	1/1/2014 00:00:00	SME SMALL MED TANGERANG BINTARO III
011631	MGR	1/1/2014 00:00:00	SME SMALL MED TANGERANG BSD             
002031	MGR	1/1/2014 00:00:00	SME SMALL MED TANJUNG KARANG - KARTINI
052431	MGR	1/1/2014 00:00:00	SME SMALL MED TANJUNG REDEP AKB SANIPA  
051431	MGR	1/1/2014 00:00:00	SME SMALL MED TARAKAN YOS SUDARSO       
020831	MGR	1/1/2014 00:00:00	SME SMALL MED TASIKMALAYA - YUDANEGARA
070531	MGR	1/1/2014 00:00:00	SME SMALL MED TEGAL SUDIRMAN            
001931	MGR	1/1/2014 00:00:00	SME SMALL MED TELUK BETUNG -PATTIMURA
040131	MGR	1/1/2014 00:00:00	SME SMALL MED TERNATE
044831	MGR	1/1/2014 00:00:00	SME SMALL MED TIMIKA - YOS SUDARSO
062131	MGR	1/1/2014 00:00:00	SME SMALL MED TJ. PINANG - JL. POS
030231	MGR	1/1/2014 00:00:00	SME SMALL MED TULUNG AGUNG - KASIHIN
072431	MGR	1/1/2014 00:00:00	SME SMALL MED UNGARAN - GATOT SUBROTO
070731	MGR	1/1/2014 00:00:00	SME SMALL MED YOGYAKARTA - DIPONEGORO
075331	MGR	1/1/2014 00:00:00	SME SMALL MED YOGYAKARTA - KALIURANG
071731	MGR	1/1/2014 00:00:00	SME SMALL MED YOGYAKARTA - KATAMSO
070431	MGR	1/1/2014 00:00:00	SME SMALL MED YOGYAKARTA - URIP.S
070931	MGR	1/1/2014 00:00:00	SME SMALL SEMARANG - BANGKONG
051831	MGR	1/1/2014 00:00:00	SME SMALLMED SINTANG - MT.HARYONO
062731	MGR	1/1/2014 00:00:00	SME SMELL MED BUKITTINGGI - A.YANI
721200	MGR	1/1/2014 00:00:00	SMEC CRD FACTORY JABAR                  
711600	MGR	1/1/2014 00:00:00	SMEC CRD FACTORY JAKARTA                
771400	MGR	1/1/2014 00:00:00	SMEC CRD FACTORY JATENG                 
731600	MGR	1/1/2014 00:00:00	SMEC CRD FACTORY JATIM & NUSRA          
751100	MGR	1/1/2014 00:00:00	SMEC CRD FACTORY KALIMANTAN             
741400	MGR	1/1/2014 00:00:00	SMEC CRD FACTORY SULAWESI & IRJA        
761500	MGR	1/1/2014 00:00:00	SMEC CRD FACTORY SUMATERA               
907900	MGR	1/1/2014 00:00:00	SMEC XSELL SUPPORT
087281	MGR	1/1/2014 00:00:00	SOLO OFFICE CHANELLING
088981	MGR	1/1/2014 00:00:00	SOLUSI EMAS SYARIAH
904200	MGR	1/1/2014 00:00:00	SOURCING,ASSESSMENT, & TALENT MANAGEMENT 
907500	MGR	1/1/2014 00:00:00	SPECIAL UNIT MANAGEMENT
943832	MGR	1/1/2014 00:00:00	SUPPLY CHAIN HO
869532	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE AIR MOLEK
876032	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE AJIBARANG
866432	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE AKSARA
879132	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE AMBARAWA
838532	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE AMBULU
817832	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE ANYAR BOGOR
867332	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE ARGA MAKMUR
825332	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE ASTANA ANYAR BDG
896832	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE ATAS BUKITTINGGI
866132	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE AVIARI
836432	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE BABAT LAMONGAN
865732	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE BAGAN BATU
818332	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE BALARAJA
869232	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE BALIGE
838232	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE BALONG PANGGANG
819732	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE BAMBU KUNING
819332	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE BANDAR LMP - WAY HALIM
838932	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE BANGIL
868732	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE BANGKINANG
867732	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE BANGKO
827832	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE BANJAR
877032	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE BANJARAN/SLAWI
876632	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE BANJARNEGARA
836532	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE BANYUWANGI
877232	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE BATANG
835932	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE BATU MALANG
867532	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE BATURAJA
815432	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE BEKASI KRANJI
869632	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE BENGKALIS
865232	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE BENGKULU
866632	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE BINJAI
893232	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE BLITAR
836732	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE BOJONEGORO
878032	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE BOYOLALI
835132	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE BRATANG
877332	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE BREBES
817032	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE CAKUNG
825432	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE CARINGIN BDG
893432	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE CARUBAN
817232	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE CEMPAKA PUTIH
815032	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE CENGKARENG
879432	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE CEPU
827132	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE CIAMIS
825932	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE CIANJUR
817632	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE CIAWI
816032	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE CIBINONG
816532	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE CIBITUNG
825032	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE CICURUG
818932	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE CIKAMPEK
878332	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE CILACAP
816432	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE CILEDUG
818232	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE CILEGON
817932	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE CILEUNGSI
825532	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE CIMAHI BDG
819032	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE CIMALAYA
817532	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE CIMANGGIS
815332	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE CIMONE
816232	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE CIPUTAT
817332	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE CIRACAS
825832	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE CIRANJANG
826532	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE CIREBON CILEDUG
826632	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE CIREBON PALIMANAN
826432	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE CIREBON PLERED
866032	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE CURUP REJANG LEBONG
827632	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE DAYEUH KOLOT
875032	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE DEMAK
893032	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE DEMAK SURABAYA
893732	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE DENPASAR
816332	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE DEPOK
817732	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE DERAMAGA
835432	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE DUKUH KUPANG
868832	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE DUMAI
868632	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE DURI
828032	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE GARUT CIAWITALI
836932	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE GEDANGAN
875532	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE GEMOLONG
835332	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE GENTENG BANYUWANGI
865932	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE GIRI KENCANA KETAHUN
818432	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE GLODOK
875832	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE GOMBONG
836332	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE GRESIK
896732	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE GUMAWANG BELITANG
891232	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE GUNUNG SUGIH BANDAR JAYA
826332	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE INDRAMAYU
865132	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE JAMBI
817132	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE JATIASIH
826232	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE JATIBARANG
815232	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE JATINEGARA
836232	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE JEMBER
839132	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE JOMBANG
866532	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KABAN JAHE
826732	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KADIPATEN JABAR
819432	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KALIANDA
838032	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KAPASAN
876732	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KARANG ANYAR
818732	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KARAWANG
815532	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KEBAYORAN LAMA
815132	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KEBON JERUK
875732	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KEBUMEN
893132	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KEDIRI BANDAR
839532	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KEDIRI KOTA
893332	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KEDIRI PARE
818632	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KEMAYORAN
877832	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KENDAL KALIWUNGU
837732	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KEPANJEN
865632	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KERINCI PELALAWAN
876932	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KETANGGUNGAN
827932	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KIARA CONDONG BDG
897132	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KISARAN
878932	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KLATEN
815932	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KLENDER
835732	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KLOJEN
825132	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KOPO SAYATI BDG
825232	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KOSAMBI BDG
816832	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KOTABUMI
891132	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KOTABUMI LAMPUNG
816932	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KRAMAT JATI
836632	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KRIAN SIDOARJO
877432	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KROYA
896632	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KUAMANG KUNING
878232	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KUDUS
826832	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE KUNINGAN JABAR
868532	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE LAHAT
838632	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE LAMONGAN
867132	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE LEMABANG
868332	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE LUBUK LINGGAU
866332	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE LUBUK PAKAM
836832	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE LUMAJANG
839832	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE MADIUN
839232	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE MAGETAN
827732	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE MAJALAYA
826932	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE MAJALENGKA JABAR
879332	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE MAJENANG
837332	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE MALANG DINOYO
837432	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE MALANG SUKUN
868932	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE MANNA
869832	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE MARELAN
835632	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE MARGO MULYO
896432	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE MEGANG SAKTI
891432	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE METRO LAMPUNG
838332	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE MOJOKERTO
838732	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE MOJOSARI
876232	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE MOJOSONGO SOLO
865532	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE MUARA BULIAN
867432	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE MUARA ENIM
869032	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE MUARO BUNGO
896332	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE MUKO-MUKO
819632	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE NATAR
839632	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE NGANJUK
839432	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE NGAWI
839732	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE PACITAN
826132	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE PADALARANG
866732	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE PADANG SIDEMPUAN
865332	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE PAGAR ALAM
865032	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE PALEMBANG
866932	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE PALEMBANG UTARA KM 5
828232	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE PAMANUKAN 
837832	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE PANDAAN
819132	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE PANDEGLANG
867632	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE PANGKALAN BALAI
819532	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE PANJANG
866832	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE PARLUASAN
817432	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE PARUNG
875332	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE PASAR KADIPOLO SOLO
815632	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE PASAR MINGGU
837932	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE PASURUAN
879232	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE PATI
828332	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE PATROL
896932	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE PAYAKUMBUH
877532	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE PEKALONGAN
877132	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE PEMALANG
868432	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE PK. PINANG
865432	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE PLAJU
815732	MGR	1/1/2014 00:00:00	SUPPLY CHAIN OFFICE PONDOK GEDE
